Factor_category,Multiple_cat1,Multiple_cat2,Multiple_cat3,Factor_more_refined,Factor_refined,Clock_C,N total,Tissue_category,Race_Ethnicity,Sex,Twin_study,Cohort_C,Link
Multiple_groups,Cognitive,MH,,Neurodevelopmental disorders,Offspring development,PhenoAge,163,Blood,White (66.4%);black (10.8%);other (22.8%),Female,No,Early Autism Risk Longitudinal Investigation (EARLI),https://onlinelibrary.wiley.com/doi/full/10.1002/aur.2822
Multiple_groups,Cognitive,MH,,Neurodevelopmental disorders,Offspring development,PhenoAge,163,Blood,White (66.4%);black (10.8%);other (22.8%),Female,No,Early Autism Risk Longitudinal Investigation (EARLI),https://onlinelibrary.wiley.com/doi/full/10.1002/aur.2822
Multiple_groups,Cognitive,MH,,Neurodevelopmental disorders,Offspring development,PhenoAge,163,Blood,White (66.4%);black (10.8%);other (22.8%),Female,No,Early Autism Risk Longitudinal Investigation (EARLI),https://onlinelibrary.wiley.com/doi/full/10.1002/aur.2822
Multiple_groups,Cognitive,MH,,Neurodevelopmental disorders,Offspring development,PhenoAge,163,Blood,White (66.4%);black (10.8%);other (22.8%),Female,No,Early Autism Risk Longitudinal Investigation (EARLI),https://onlinelibrary.wiley.com/doi/full/10.1002/aur.2822
Multiple_groups,Cognitive,MH,,Neurodevelopmental disorders,Offspring development,Hannum,163,Blood,White (66.4%);black (10.8%);other (22.8%),Female,No,Early Autism Risk Longitudinal Investigation (EARLI),https://onlinelibrary.wiley.com/doi/full/10.1002/aur.2822
Multiple_groups,Cognitive,MH,,Neurodevelopmental disorders,Offspring development,Hannum,163,Blood,White (66.4%);black (10.8%);other (22.8%),Female,No,Early Autism Risk Longitudinal Investigation (EARLI),https://onlinelibrary.wiley.com/doi/full/10.1002/aur.2822
Multiple_groups,Cognitive,MH,,Neurodevelopmental disorders,Offspring development,Hannum,163,Blood,White (66.4%);black (10.8%);other (22.8%),Female,No,Early Autism Risk Longitudinal Investigation (EARLI),https://onlinelibrary.wiley.com/doi/full/10.1002/aur.2822
Multiple_groups,Cognitive,MH,,Neurodevelopmental disorders,Offspring development,Hannum,163,Blood,White (66.4%);black (10.8%);other (22.8%),Female,No,Early Autism Risk Longitudinal Investigation (EARLI),https://onlinelibrary.wiley.com/doi/full/10.1002/aur.2822
Multiple_groups,Cognitive,MH,,Neurodevelopmental disorders,Offspring development,Hannum,163,Blood,White (66.4%);black (10.8%);other (22.8%),Female,No,Early Autism Risk Longitudinal Investigation (EARLI),https://onlinelibrary.wiley.com/doi/full/10.1002/aur.2822
BodyComposition,,,,BMI,BMI,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
BodyComposition,,,,BMI,BMI (obese),Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
BodyComposition,,,,BMI,BMI (obese),Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
Cardiovascular,,,,Blood pressure,Diastolic blood pressure (DBP),Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
Cardiovascular,,,,Blood pressure,Systolic blood pressure (SBP),Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
Cardiovascular,,,,Cardiovascular disease,Hypertensive disease,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
Cardiovascular,,,,Cardiovascular disease,Hypertensive disease,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
Metabolic/endocrinological,,,,Diabetes,Diabetes,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
Metabolic/endocrinological,,,,Diabetes,Diabetes,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
MH,,,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
Multiple_groups,MH,Cognitive,,Depression,Depressive symptoms,Horvath,227,Saliva,African american,Female,No,Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure (InterGEN),https://journals.sagepub.com/doi/full/10.1177/25168657221109781
Obs_gynae,,,,ICSI (intracytoplasmic sperm injection) fathers,ICSI (intracytoplasmic sperm injection) fathers,DunedinPoAm,1191,Blood,,Male,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,ICSI (intracytoplasmic sperm injection) fathers,ICSI (intracytoplasmic sperm injection) fathers,Hannum,1191,Blood,,Male,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,ICSI (intracytoplasmic sperm injection) fathers,ICSI (intracytoplasmic sperm injection) fathers,Horvath,1191,Blood,,Male,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,ICSI (intracytoplasmic sperm injection) fathers,ICSI (intracytoplasmic sperm injection) fathers,PhenoAge,1191,Blood,,Male,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,ICSI (intracytoplasmic sperm injection) mothers,ICSI (intracytoplasmic sperm injection) mothers,Hannum,1206,Blood,,Female,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,ICSI (intracytoplasmic sperm injection) mothers,ICSI (intracytoplasmic sperm injection) mothers,Horvath,1206,Blood,,Female,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,ICSI (intracytoplasmic sperm injection) mothers,ICSI (intracytoplasmic sperm injection) mothers,PhenoAge,1206,Blood,,Female,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,ICSI (intracytoplasmic sperm injection) mothers,ICSI (intracytoplasmic sperm injection) mothers,DunedinPoAm,1206,Blood,,Female,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,IVF fathers,IVF fathers,DunedinPoAm,1336,Blood,,Male,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,IVF fathers,IVF fathers,Hannum,1336,Blood,,Male,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,IVF fathers,IVF fathers,Horvath,1336,Blood,,Male,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,IVF fathers,IVF fathers,PhenoAge,1336,Blood,,Male,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,IVF mothers,IVF mothers,Hannum,1346,Blood,,Female,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,IVF mothers,IVF mothers,Horvath,1346,Blood,,Female,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,IVF mothers,IVF mothers,PhenoAge,1346,Blood,,Female,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Obs_gynae,,,,IVF mothers,IVF mothers,DunedinPoAm,1346,Blood,,Female,No,The Norwegian Mother;Father and Child Cohort Study (MoBa),https://academic.oup.com/humrep/article/37/9/2063/6623472
Cancer,,,,Cancer,Breast cancer,GrimAge,75,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Breast cancer,GrimAge,75,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Breast cancer,PhenoAge,75,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Breast cancer,PhenoAge,75,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Cancer (prostate),GrimAge,114,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Cancer (prostate),GrimAge,114,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Cancer (prostate),PhenoAge,114,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Cancer (prostate),PhenoAge,114,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Cancer incidence,GrimAge,490,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Cancer incidence,GrimAge,490,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Cancer incidence,PhenoAge,490,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Cancer,,,,Cancer,Cancer incidence,PhenoAge,490,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Multiple_groups,Cancer,Gastrointestinal,,Cancer,Cancer (colorectal),GrimAge,155,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Multiple_groups,Cancer,Gastrointestinal,,Cancer,Cancer (colorectal),GrimAge,155,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Multiple_groups,Cancer,Gastrointestinal,,Cancer,Cancer (colorectal),PhenoAge,155,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Multiple_groups,Cancer,Gastrointestinal,,Cancer,Cancer (colorectal),PhenoAge,155,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Multiple_groups,Cancer,Respiratory,,Cancer,Cancer (lung),GrimAge,146,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Multiple_groups,Cancer,Respiratory,,Cancer,Cancer (lung),GrimAge,146,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Multiple_groups,Cancer,Respiratory,,Cancer,Cancer (lung),PhenoAge,146,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Multiple_groups,Cancer,Respiratory,,Cancer,Cancer (lung),PhenoAge,146,Blood,,Both,No,ESTHER,https://www.sciencedirect.com/science/article/pii/S235239642200264X
Socioeconomic,,,,SES,Socioeconomic status,DunedinPoAm,not_given,Saliva,,Both,No,German Socio-Economic Panel (SOEP) - SOEP-G,https://www.biorxiv.org/content/10.1101/2022.12.07.519438v1
Socioeconomic,,,,SES,Socioeconomic status,GrimAge,not_given,Saliva,,Both,No,German Socio-Economic Panel (SOEP) - SOEP-G,https://www.biorxiv.org/content/10.1101/2022.12.07.519438v1
Socioeconomic,,,,SES,Socioeconomic status,PhenoAge,not_given,Saliva,,Both,No,German Socio-Economic Panel (SOEP) - SOEP-G,https://www.biorxiv.org/content/10.1101/2022.12.07.519438v1
Obs_gynae,,,,Pubertal development,Age at menarche,PedBE,185,Buccal,Dutch (95.8%),Female,No,Basal Influences on Child Development (BIBO),https://www.sciencedirect.com/science/article/pii/S0301051122001892
Obs_gynae,,,,Pubertal development,Age of pubertal onset,PedBE,185,Buccal,Dutch (95.8%),Male,No,Basal Influences on Child Development (BIBO),https://www.sciencedirect.com/science/article/pii/S0301051122001892
