ID,Factor,Factor group,Factor category,Multiple_cat1,Multiple_cat2,Multiple_cat3,Topic,Clock,N total,Tissue,Race_Ethnicity,Sex,Twin_study,Cohort,Link
PUB311,Pain (change in pain),Pain,Multiple_groups,Pain,Cancer,,Physical health,GrimAge,72,Blood,"Black african american (29.2%), White (70.8%), Hispanic (4.2%)",Female,No,EPIGEN,https://link.springer.com/article/10.1007/s00520-022-07519-z
PUB311,Pain,Pain,Multiple_groups,Pain,Cancer,,Physical health,GrimAge,72,Blood,"Black african american (29.2%), White (70.8%), Hispanic (4.2%)",Female,No,EPIGEN,https://link.springer.com/article/10.1007/s00520-022-07519-z
PUB312,Alzheimer's disease,Dementia,Multiple_groups,Neuro,Cognitive,,Other,Hannum,294,Blood,,Both,No,Alzheimer's Disease Neuroimaging Initiative (ADNI),https://academic.oup.com/biomedgerontology/article/77/9/1734/6633637
PUB312,Alzheimer's disease,Dementia,Multiple_groups,Neuro,Cognitive,,Other,Horvath,294,Blood,,Both,No,Alzheimer's Disease Neuroimaging Initiative (ADNI),https://academic.oup.com/biomedgerontology/article/77/9/1734/6633637
PUB312,Alzheimer's disease,Dementia,Multiple_groups,Neuro,Cognitive,,Other,Hannum,864,Blood,,Both,No,National Alzheimer’s Coordinating Center (NACC),https://academic.oup.com/biomedgerontology/article/77/9/1734/6633637
PUB312,Alzheimer's disease,Dementia,Multiple_groups,Neuro,Cognitive,,Other,Horvath,864,Blood,,Both,No,National Alzheimer’s Coordinating Center (NACC),https://academic.oup.com/biomedgerontology/article/77/9/1734/6633637
PUB313,Mother's education,Education,Socioeconomic,,,,Environment,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Mental disorder,Psychiatric disorder,MH,,,,Mental health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Psychiatric disorder,Psychiatric disorder,MH,,,,Mental health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Familial income,SES,Socioeconomic,,,,Environment,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Time in relationship with father,Psychosocial functioning,Psychosocial,,,,Mental health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Mother's age at birth,Maternal age at delivery,General,,,,Other,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Sex,Sex,General,,,,Other,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Abdominal circumference,Abdominal circumference,Neonatal/paeds,,,,Physical health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,BMI,BMI,Neonatal/paeds,,,,Physical health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Cephalic circumference,Cephalic circumference,Neonatal/paeds,,,,Physical health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Height for age,Height for age,Neonatal/paeds,,,,Physical health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Thoracic circumference,Thoracic circumference,Neonatal/paeds,,,,Physical health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Weight for age,Weight for Age,Neonatal/paeds,,,,Physical health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Weight for Age,Weight for Age,Neonatal/paeds,,,,Physical health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Preterm birth,Preterm birth,Neonatal/paeds,,,,Physical health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Smoking (during pregnancy),Smoking,Smoking,,,,Lifestyle,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Perceieved stress in relation to pregnancy,Maternal psychosocial risk factors,Psychosocial,,,,Mental health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Glucocorticoid pathway exposure,Glucocorticoid pathway exposure,Metabolic/endocrinological,,,,Physical health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Inflammation (low-grade),Inflammation,Immunology,,,,Physical health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Smoking,Smoking,Smoking,,,,Lifestyle,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB313,Feelings related to pregnancy,Maternal psychosocial risk factors,Psychosocial,,,,Mental health,Bohlin,82,Blood,NA,Both,No,Western Region Birth Cohort (ROC),https://clinicalepigeneticsjournal-biomedcentral-com/articles/10.1186/s13148-022-01374-9
PUB314,Insulin sensitivity,Diabetes,Metabolic/endocrinological,,,,Physical health,Hannum,179,Blood,"Non-hispanic white (61.5%), Hispanic (29.7%), Non-hispanic black (4.4%), Other (4.4%)",Both,No,Exploring Perinatal Outcomes in Children (EPOCH),https://onlinelibrary.wiley.com/doi/full/10.1111/dme.14925
PUB314,Insulin secretion,Diabetes,Metabolic/endocrinological,,,,Physical health,Hannum,179,Blood,"Non-hispanic white (61.5%), Hispanic (29.7%), Non-hispanic black (4.4%), Other (4.4%)",Both,No,Exploring Perinatal Outcomes in Children (EPOCH),https://onlinelibrary.wiley.com/doi/full/10.1111/dme.14925
PUB314,Insulin secretion,Diabetes,Metabolic/endocrinological,,,,Physical health,Horvath,179,Blood,"Non-hispanic white (61.5%), Hispanic (29.7%), Non-hispanic black (4.4%), Other (4.4%)",Both,No,Exploring Perinatal Outcomes in Children (EPOCH),https://onlinelibrary.wiley.com/doi/full/10.1111/dme.14925
PUB314,Insulin sensitivity,Diabetes,Metabolic/endocrinological,,,,Physical health,Horvath,179,Blood,"Non-hispanic white (61.5%), Hispanic (29.7%), Non-hispanic black (4.4%), Other (4.4%)",Both,No,Exploring Perinatal Outcomes in Children (EPOCH),https://onlinelibrary.wiley.com/doi/full/10.1111/dme.14925
PUB315,Multimorbidity,Chronic conditions/morbidities,Healthspan/Lifespan/Mortality,,,,Other,Horvath,27,Lymph node,NA,Female,No,National NeuroAIDS Tissue Consortium (NNTC),https://link.springer.com/article/10.1007/s11357-022-00560-0
PUB315,Multimorbidity,Chronic conditions/morbidities,Healthspan/Lifespan/Mortality,,,,Other,Horvath,57,Adipose tissue,NA,Both,No,National NeuroAIDS Tissue Consortium (NNTC),https://link.springer.com/article/10.1007/s11357-022-00560-0
PUB315,Multimorbidity,Chronic conditions/morbidities,Healthspan/Lifespan/Mortality,,,,Other,Horvath,57,Muscle,NA,Both,No,National NeuroAIDS Tissue Consortium (NNTC),https://link.springer.com/article/10.1007/s11357-022-00560-0
PUB315,Multimorbidity,Chronic conditions/morbidities,Healthspan/Lifespan/Mortality,,,,Other,Horvath,97,Liver,NA,Both,No,National NeuroAIDS Tissue Consortium (NNTC),https://link.springer.com/article/10.1007/s11357-022-00560-0
PUB315,Multimorbidity,Chronic conditions/morbidities,Healthspan/Lifespan/Mortality,,,,Other,Horvath,97,Kidney,NA,Both,No,National NeuroAIDS Tissue Consortium (NNTC),https://link.springer.com/article/10.1007/s11357-022-00560-0
PUB315,Multimorbidity,Chronic conditions/morbidities,Healthspan/Lifespan/Mortality,,,,Other,Horvath,113,Lung tissue,NA,Both,No,National NeuroAIDS Tissue Consortium (NNTC),https://link.springer.com/article/10.1007/s11357-022-00560-0
PUB316,Alcohol Use Disorder (AUD),Alcohol consumption,Multiple_groups,Alcohol,MH,,Other,Horvath,120,Blood,,Both,No,Multiple_cohorts,https://onlinelibrary.wiley.com/doi/full/10.1111/adb.13198
PUB316,Alcohol Use Disorder (AUD),Alcohol consumption,Multiple_groups,Alcohol,MH,,Other,Zhang (2019),120,Blood,,Both,No,Multiple_cohorts,https://onlinelibrary.wiley.com/doi/full/10.1111/adb.13198
PUB316,Alcohol Use Disorder (AUD),Alcohol consumption,Multiple_groups,Alcohol,MH,,Other,PhenoAge,120,Blood,,Both,No,Multiple_cohorts,https://onlinelibrary.wiley.com/doi/full/10.1111/adb.13198
PUB317,Hidradenitis suppurativa,Hidradenitis suppurativa,Derm,,,,Physical health,Hannum,22,Skin,,Both,No,Human Skin Disease Resource Center (HSDR),https://link.springer.com/article/10.1007/s00403-022-02432-1
PUB317,Hidradenitis suppurativa,Hidradenitis suppurativa,Derm,,,,Physical health,PhenoAge,22,Skin,,Both,No,Human Skin Disease Resource Center (HSDR),https://link.springer.com/article/10.1007/s00403-022-02432-1
PUB317,Hidradenitis suppurativa,Hidradenitis suppurativa,Derm,,,,Physical health,Horvath,22,Skin,,Both,No,Human Skin Disease Resource Center (HSDR),https://link.springer.com/article/10.1007/s00403-022-02432-1
PUB317,Hidradenitis suppurativa,Hidradenitis suppurativa,Derm,,,,Physical health,GrimAge,22,Skin,,Both,No,Human Skin Disease Resource Center (HSDR),https://link.springer.com/article/10.1007/s00403-022-02432-1
PUB319,Drug use (marijuana),Substance use,Substance use/abuse (not incl. alcohol),,,,Lifestyle,Hannum,883,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Drug use (marijuana),Substance use,Substance use/abuse (not incl. alcohol),,,,Lifestyle,Horvath,883,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Alcohol consumption + marijuana use,Alcohol consumption; marijuana use,Multiple_groups,Alcohol,Substance use/abuse (not incl. alcohol),,Lifestyle,GrimAge,883,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Alcohol consumption; Marijuana use,Alcohol consumption; marijuana use,Multiple_groups,Alcohol,Substance use/abuse (not incl. alcohol),,Lifestyle,GrimAge,883,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Drug use (marijuana),Substance use,Substance use/abuse (not incl. alcohol),,,,Lifestyle,PhenoAge,883,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Drug use (marijuana),Substance use,Substance use/abuse (not incl. alcohol),,,,Lifestyle,GrimAge,883,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Drug use (marijuana),Substance use,Substance use/abuse (not incl. alcohol),,,,Lifestyle,Hannum,1023,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Drug use (marijuana),Substance use,Substance use/abuse (not incl. alcohol),,,,Lifestyle,Horvath,1023,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Alcohol consumption; Marijuana use,Alcohol consumption; marijuana use,Multiple_groups,Alcohol,Substance use/abuse (not incl. alcohol),,Lifestyle,GrimAge,1023,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Alcohol consumption + marijuana use,Alcohol consumption; marijuana use,Multiple_groups,Alcohol,Substance use/abuse (not incl. alcohol),,Lifestyle,GrimAge,1023,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Drug use (marijuana),Substance use,Substance use/abuse (not incl. alcohol),,,,Lifestyle,PhenoAge,1023,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB319,Drug use (marijuana),Substance use,Substance use/abuse (not incl. alcohol),,,,Lifestyle,GrimAge,1023,Blood,Black and White American,Both,No,Coronary Artery Risk Development in Young Adults (CARDIA),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8
PUB320,Number of mature oocytes,Number of mature oocytes,Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Estrogen level,Estrogen level,Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Total number of oocytes,Total number of oocytes,Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Number of blastocysts,Number of blastocysts,Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Number of fertilized oocytes,Number of fertilized oocytes,Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Number of follicles over 14mm,Number of follicles over 14mm,Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Anti-Mullerian hormone (AMH),Anti-Mullerian hormone (AMH),Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Antral follicle count (AFC),Antral follicle count (AFC),Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Oocyte maturity rate,Oocyte maturity rate,Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Endometrial lining thickness,Endometrial lining thickness,Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Blastocyst progression rate,Blastocyst progression rate,Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Trigger shot type,Trigger shot type,Multiple_groups,Obs_gynae,Medication,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Stimulation protocol,Stimulation protocol,Obs_gynae,,,,Physical health,GrimAge,46,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Antral follicle count (AFC),Antral follicle count (AFC),Obs_gynae,,,,Physical health,GrimAge,70,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Total number of oocytes,Total number of oocytes,Obs_gynae,,,,Physical health,GrimAge,70,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Number of mature oocytes,Number of mature oocytes,Obs_gynae,,,,Physical health,GrimAge,70,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Number of follicles over 14mm,Number of follicles over 14mm,Obs_gynae,,,,Physical health,GrimAge,70,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
PUB320,Estrogen level,Estrogen level,Obs_gynae,,,,Physical health,GrimAge,70,Follicular fluid (oocyte),"White (54%), Black (19%), Other (27%)",Female,No,Recruited,https://academic.oup.com/humrep/article/37/10/2438/6659060
